"Class","numLasersShot","distanceMoved","initialDist","finalDist","diffDist","powerUp","Die","Kill","minDistOpp","maxDistOpp","avgDistOpp","initialEnergy","finalEnergy","changeEnergy","avgEnergy","minEnergy","maxEnergy"
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4855.19536167187,0,0,0,0,4855.19536167187,4855.19536167187,4855.19536167187,5,5,0,5,5,5
"Camper",0,0,4855.19536167187,4893.32647592617,38.1311142543009,0,0,0,4855.19536167187,4893.32647592617,4855.83088024277,5,5,0,5,5,5
"Camper",0,0,4930.18660904433,5630.66550240733,700.478893363003,0,0,0,4930.18660904433,5630.66550240733,5507.33424358195,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,0,5630.66550240733,5630.66550240733,0,0,0,0,5630.66550240733,5630.66550240733,5630.66550240733,5,5,0,5,5,5
"Camper",0,1301.28990204492,4840.16528643392,5074.68225606294,234.51696962901,0,0,0,4840.16528643392,5074.68225606294,5001.1175083867,3,3,0,3,3,3
"Camper",0,0,5074.68225606294,5074.68225606294,0,0,0,0,5074.68225606294,5074.68225606294,5074.68225606294,4,4,0,4,4,4
"Camper",0,0,5074.68225606294,5074.68225606294,0,0,0,0,5074.68225606294,5074.68225606294,5074.68225606294,5,5,0,5,5,5
"Camper",0,0,5074.68225606294,5074.68225606294,0,0,0,0,5074.68225606294,5074.68225606294,5074.68225606294,5,5,0,5,5,5
"Camper",0,0,5074.68225606294,5025.73377727074,-48.9484787921974,0,0,0,5025.73377727074,5074.68225606294,5073.86644808307,5,5,0,5,5,5
"Camper",0,2360,4967.1319692555,3063.32792890347,-1903.80404035203,0,0,0,3063.32792890347,4967.1319692555,3888.46802700558,5,5,0,5,5,5
"Camper",0,2320,3031.56362295103,1079.62447174932,-1951.93915120171,0,0,0,1079.62447174932,3031.56362295103,2084.81341028135,5,5,0,5,5,5
"Camper",1,820.842712474619,1043.25883653099,200.202397588041,-843.056438942952,0,1,1,200.202397588041,1043.25883653099,360.017497048172,5,4,-1,4.31666666666667,4,5
"Camper",1,5088.94730664584,200.202397588041,3039.94161128137,2839.73921369333,0,0,0,200.202397588041,3039.94161128137,1704.23615618504,5,4,-1,4.63333333333333,4,5
"Camper",0,2359.83470324791,3071.8914368838,2521.64014086071,-550.251296023092,0,0,0,2521.64014086071,3269.46738781717,2986.47378799499,5,5,0,5,5,5
"Camper",1,2319.59797974645,2506.21407704929,939.892015074072,-1566.32206197521,0,0,0,683.781397816583,2506.21407704929,1296.6079744086,5,4,-1,4.93333333333333,4,5
"Camper",0,320,1025.88352165341,1539.15463810496,513.271116451548,0,1,0,1025.88352165341,1539.15463810496,1505.46705186576,5,5,0,5,5,5
"Camper",0,4866.53297774046,1539.15463810496,903.394708862079,-635.759929242878,0,0,0,840.072615908887,1552.92659195469,1137.70460891778,5,5,0,5,5,5
"Camper",1,1200,925.700815598647,1998.74485615348,1073.04404055483,0,1,0,925.700815598647,1998.74485615348,1673.02893618514,5,4,-1,4.18333333333333,4,5
"Camper",0,3954.28934334851,1998.74485615348,1934.80257390774,-63.9422822457452,0,0,0,1905.00944879546,2356.91535698675,2080.3932179607,5,5,0,5,5,5
"Camper",0,2096.56854249492,1964.95826927698,3806.56551237464,1841.60724309766,0,0,0,1964.95826927698,3806.56551237464,2962.21120794212,5,5,0,5,5,5
"Camper",0,0,3806.56551237464,3806.56551237464,0,0,0,0,3806.56551237464,3806.56551237464,3806.56551237464,5,5,0,5,5,5
"Camper",0,0,3806.56551237464,3806.56551237464,0,0,0,0,3806.56551237464,3806.56551237464,3806.56551237464,5,5,0,5,5,5
"Camper",0,0,3806.56551237464,3806.56551237464,0,0,0,0,3806.56551237464,3806.56551237464,3806.56551237464,5,5,0,5,5,5
"Camper",0,0,3806.56551237464,3755.24446607674,-51.3210462978964,0,0,0,3755.24446607674,3806.56551237464,3805.71016160301,5,5,0,5,5,5
"Camper",0,2360,3704.07626811328,1695.47456483428,-2008.601703279,0,0,0,1695.47456483428,3704.07626811328,2479.67033256892,5,5,0,5,5,5
"Camper",1,1027.2960348283,1683.82718828269,201.556443707464,-1482.27074457523,0,1,1,200.561711201316,1683.82718828269,580.308597734709,5,4,-1,4.45,4,5
"Camper",0,1974.08902644538,201.556443707464,4145.9271580673,3944.37071435984,0,0,0,201.556443707464,4260.32416607,2285.47577604475,5,6,1,5.41666666666667,5,6
"Camper",1,2321.01219330882,4118.75636570069,3136.51143788764,-982.244927813053,0,0,0,3136.51143788764,4118.75636570069,3853.02372468499,6,5,-1,5.31666666666667,5,6
"Camper",1,2815.05627484771,3096.59554995482,535.523108745085,-2561.07244120974,0,0,0,527.531989551345,3096.59554995482,1853.20057475996,5,4,-1,4.38333333333333,4,5
"Camper",0,2823.91918985787,572.049823004955,2537.99330180361,1965.94347879866,0,0,0,572.049823004955,2537.99330180361,1848.1444829819,5,6,1,5.46666666666667,5,6
"Camper",0,2336.56854249492,2537.99330180361,2634.20671170658,96.2134099029695,0,0,0,2537.99330180361,2634.4192908495,2591.86709345241,6,6,0,6,6,6
"Camper",0,2360,2634.20671170658,2634.20671170658,0,0,0,0,2634.20671170658,2634.20671170658,2634.20671170658,6,6,0,6,6,6
"Camper",0,2320,2634.20671170658,2634.4192908495,0.212579142922095,0,0,0,2634.00930142625,2634.4192908495,2634.29553916384,6,6,0,6,6,6
"Camper",0,2360,2634.4192908495,2594.42575534549,-39.9935355040166,0,0,0,2594.42575534549,2634.4192908495,2633.75273192444,6,6,0,6,6,6
"Camper",0,2320,2554.43242228093,820.992691806693,-1733.43973047423,0,0,0,820.992691806693,2554.43242228093,1711.31135067822,6,6,0,6,6,6
"Camper",1,1440,798.621312012145,1343.46157369684,544.840261684699,0,1,0,568.000880281008,1343.46157369684,967.967395488967,6,5,-1,5.43333333333333,5,6
"Camper",0,2115.55481914994,1343.46157369684,2378.30044359412,1034.83886989728,0,0,0,1343.46157369684,2385.45446403825,1679.9503004289,5,5,0,5,5,5
"Camper",1,2732.07414302031,2378.30044359412,1572.21149976713,-806.088943826995,0,0,0,1572.21149976713,2378.30044359412,2193.31226061226,5,4,-1,4.7,4,5
"Camper",0,0,1532.66075828932,1609.7232681427,77.0625098533733,0,0,1,1493.13395246374,1609.7232681427,1603.790071722,5,5,0,5,5,5
"Camper",0,0,1609.7232681427,752.289837762016,-857.43343038068,0,0,0,752.289837762016,1609.7232681427,1033.97578025337,5,5,0,5,5,5
"Camper",0,458.015169371154,752.289837762016,177.01977290687,-575.270064855145,0,0,0,152.236657871881,752.289837762016,643.957877193532,5,5,0,5,5,5
"Camper",1,693.872149726142,177.01977290687,210.924156985396,33.9043840785256,0,1,1,163.878003404972,240.615876450412,204.775928542368,5,4,-1,4.91666666666667,4,5
"Camper",0,1899.09895277855,210.924156985396,3295.02185121738,3084.09769423198,0,0,0,210.924156985396,3295.02185121738,364.668007236867,5,5,0,5,5,5
"Camper",1,2741.07647738325,3305.29408676444,3269.80259342976,-35.4914933346813,0,0,0,3266.95102503848,3981.08640951186,3694.06376311124,5,4,-1,4.13333333333333,4,5
"Camper",0,2320,3273.1405408262,3299.18914280464,26.0486019784421,0,0,0,3260.02592014235,3425.84427550349,3314.46134753914,5,5,0,5,5,5
"Camper",0,1000,3305.57241639024,3608.43581070801,302.863394317776,0,0,0,3305.57241639024,3608.43581070801,3533.66879843971,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3608.43581070801,0,0,0,0,3608.43581070801,3608.43581070801,3608.43581070801,5,5,0,5,5,5
"Camper",0,0,3608.43581070801,3644.61369695061,36.1778862425972,0,0,0,3608.43581070801,3644.61369695061,3609.03877547872,5,5,0,5,5,5
"Camper",0,0,3680.87068504179,5603.39620230446,1922.52551726267,0,0,0,3680.87068504179,5603.39620230446,4749.96417317591,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5603.39620230446,0,0,0,0,5603.39620230446,5603.39620230446,5603.39620230446,5,5,0,5,5,5
"Camper",0,0,5603.39620230446,5565.59655382961,-37.7996484748492,0,0,0,5565.59655382961,5603.39620230446,5602.76620816321,5,5,0,5,5,5
"Camper",0,400,5527.82208469122,3326.77696877924,-2201.04511591198,0,0,0,3326.77696877924,5527.82208469122,4454.62369396559,5,5,0,5,5,5
"Camper",0,2386.2741699797,3286.92394192503,1071.61980198203,-2215.30413994301,0,0,0,1071.61980198203,3286.92394192503,2258.84718816509,5,5,0,5,5,5
"Camper",1,599.061115921543,958.691295464812,201.318156160839,-757.373139303973,0,1,1,200.721199677563,958.691295464812,256.669305396871,5,4,-1,4.18333333333333,4,5
"Camper",0,2331.672720159,201.318156160839,2868.76837684746,2667.45022068662,0,0,0,201.318156160839,4023.67058790851,2894.20540772847,5,5,0,5,5,5
"Camper",0,2320.62445840514,2826.37435595499,844.304447459564,-1982.06990849543,0,0,0,844.304447459564,2826.37435595499,1962.32829421478,5,5,0,5,5,5
"Camper",1,465.740942530759,775.731912454296,212.720473861826,-563.01143859247,0,1,1,212.398210915252,775.731912454296,253.588833775785,5,4,-1,4.18333333333333,4,5
"Camper",2,3633.3702135313,212.720473861826,3257.13647242482,3044.41599856299,0,0,0,212.720473861826,3257.13647242482,1697.89021167322,5,3,-2,4,3,5
"Camper",0,1922.84271247462,3326.17648359193,4267.81560051509,941.639116923159,0,0,1,3326.17648359193,4267.81560051509,3927.03318904755,4,4,0,4,4,4
"Camper",1,1680,4267.81560051509,327.099373279742,-3940.71622723535,0,1,1,266.812668364904,4267.81560051509,771.865268451783,5,4,-1,4.7,4,5
"Camper",0,3278.76082532424,327.099373279742,3275.40226537139,2948.30289209164,0,0,0,327.099373279742,3291.38572640765,1085.16517143155,5,5,0,5,5,5
"Camper",0,2485.68542494924,3278.67351226071,1808.31966200669,-1470.35385025402,0,0,0,1808.31966200669,3308.40444927763,2619.1354674727,5,5,0,5,5,5
"Camper",0,2319,1802.24859550507,744.027553253238,-1058.22104225183,0,0,0,744.027553253238,1839.25881811125,1555.33380083352,5,5,0,5,5,5
"Camper",3,2341.28990204492,4868.0147904459,4985.2031051904,117.188314744503,0,0,0,4868.0147904459,4985.2031051904,4958.36802862352,3,1,-2,2.65,1,4
"Camper",3,2320,4985.2031051904,4985.12286709164,-0.0802380987570359,0,0,0,4985.00250752194,4985.2031051904,4985.17435316465,2,0,-2,0.783333333333333,0,2
"Camper",4,2320,4985.12286709164,4985.2031051904,0.0802380987570359,0,0,0,4985.00250752194,4985.2031051904,4985.13690871857,1,0,-1,0.0833333333333333,0,1
"Camper",4,2320,4985.2031051904,4985.12286709164,-0.0802380987570359,0,0,0,4985.00250752194,4985.2031051904,4985.1930753877,1,0,-1,0.2,0,1
"Camper",3,2360,4985.12286709164,4986.32630300104,1.20343590939592,0,0,0,4985.12286709164,4986.32630300104,4985.1429243568,1,0,-1,0.316666666666667,0,1
"Camper",0,2320,4988.81248394846,4990.53604335246,1.72355940399757,0,0,0,4988.81248394846,4990.53604335246,4990.50731736239,1,1,0,1,1,1
"Camper",1,2320,4990.53604335246,4991.01693044614,0.480887093681304,0,0,0,4985.12286709164,4991.01693044614,4990.58662582195,2,1,-1,1.08333333333333,1,2
"Camper",1,2320,4991.01693044614,4990.53604335246,-0.480887093681304,0,0,0,4985.12286709164,4991.01693044614,4990.24199007148,2,1,-1,1.2,1,2
"Camper",1,2320,4990.53604335246,4991.01693044614,0.480887093681304,0,0,0,4985.12286709164,4991.01693044614,4990.47441883342,2,1,-1,1.31666666666667,1,2
"Camper",1,2320,4991.01693044614,4947.42862505363,-43.5883053925136,0,0,0,4947.42862505363,4991.01693044614,4989.63574008836,2,1,-1,1.43333333333333,1,2
"Camper",1,2320,4905.57336098442,3970.0430728142,-935.530288170224,0,0,0,3885.02895742104,4905.57336098442,4212.77202838492,2,1,-1,1.7,1,2
"Camper",1,2518.82250993909,3970.0430728142,1689.24894553763,-2280.79412727657,0,0,0,1689.24894553763,3970.0430728142,2864.19650173963,2,1,-1,1.78333333333333,1,2
"Camper",0,3022.74169979695,1652.59855984447,294.373911887586,-1358.22464795688,0,0,0,294.373911887586,1652.59855984447,687.042391637239,2,2,0,2,2,2
"Camper",1,466.274169979695,294.373911887586,259.106155851226,-35.2677560363592,0,1,1,259.106155851226,324.863048067951,264.445120720124,3,2,-1,2.15,2,3
"Camper",0,4125.22130857763,259.106155851226,3100.47641500464,2841.37025915341,0,0,0,259.106155851226,3940.81121090569,2955.74324107891,3,3,0,3,3,3
"Camper",0,2324.72135955,3110.04726652184,3375.31539267074,265.268126148891,0,0,0,3035.00148270145,3375.31539267074,3124.76800262571,4,4,0,4,4,4
